number_id,manuscript_use,artifact,row_key,field,value,units,source_files,aggregation_script,filters,seed_set,aggregation,output_location,evidence_lock,claim_ids
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_medium_protocol_early_to_late_transfer_50_20_30_train_units,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-medium|protocol=early_to_late_transfer: 50/20/30%,train_units,15949119,count,results/v26_imported/ibm_aml/hi-medium/V26_IBM_AML_HI_MEDIUM_SEEDS_1_2_P100_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_medium__early_to_late_transfer__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_medium_protocol_early_to_late_transfer_50_20_30_validation_positives,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-medium|protocol=early_to_late_transfer: 50/20/30%,validation_positives,8680,count,results/v26_imported/ibm_aml/hi-medium/V26_IBM_AML_HI_MEDIUM_SEEDS_1_2_P100_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_medium__early_to_late_transfer__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_medium_protocol_early_to_late_transfer_50_20_30_validation_units,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-medium|protocol=early_to_late_transfer: 50/20/30%,validation_units,6379647,count,results/v26_imported/ibm_aml/hi-medium/V26_IBM_AML_HI_MEDIUM_SEEDS_1_2_P100_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_medium__early_to_late_transfer__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_medium_protocol_late_window_holdout_60_20_20_edge_feature_dim,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-medium|protocol=late_window_holdout: 60/20/20%,edge_feature_dim,8,proportion/score,results/v26_imported/ibm_aml/hi-medium/V26_IBM_AML_HI_MEDIUM_SEEDS_1_2_P100_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_medium__late_window_holdout__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_medium_protocol_late_window_holdout_60_20_20_message_passing_arcs,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-medium|protocol=late_window_holdout: 60/20/20%,message_passing_arcs,31898238,proportion/score,results/v26_imported/ibm_aml/hi-medium/V26_IBM_AML_HI_MEDIUM_SEEDS_1_2_P100_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_medium__late_window_holdout__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_medium_protocol_late_window_holdout_60_20_20_node_feature_dim,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-medium|protocol=late_window_holdout: 60/20/20%,node_feature_dim,8,proportion/score,results/v26_imported/ibm_aml/hi-medium/V26_IBM_AML_HI_MEDIUM_SEEDS_1_2_P100_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_medium__late_window_holdout__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_medium_protocol_late_window_holdout_60_20_20_nodes_or_accounts,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-medium|protocol=late_window_holdout: 60/20/20%,nodes_or_accounts,2077023,proportion/score,results/v26_imported/ibm_aml/hi-medium/V26_IBM_AML_HI_MEDIUM_SEEDS_1_2_P100_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_medium__late_window_holdout__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_medium_protocol_late_window_holdout_60_20_20_source_edges_or_transactions,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-medium|protocol=late_window_holdout: 60/20/20%,source_edges_or_transactions,31898238,proportion/score,results/v26_imported/ibm_aml/hi-medium/V26_IBM_AML_HI_MEDIUM_SEEDS_1_2_P100_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_medium__late_window_holdout__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_medium_protocol_late_window_holdout_60_20_20_test_positive_rate,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-medium|protocol=late_window_holdout: 60/20/20%,test_positive_rate,0.0016681171124174876,proportion/score,results/v26_imported/ibm_aml/hi-medium/V26_IBM_AML_HI_MEDIUM_SEEDS_1_2_P100_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_medium__late_window_holdout__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_medium_protocol_late_window_holdout_60_20_20_test_positives,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-medium|protocol=late_window_holdout: 60/20/20%,test_positives,10642,count,results/v26_imported/ibm_aml/hi-medium/V26_IBM_AML_HI_MEDIUM_SEEDS_1_2_P100_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_medium__late_window_holdout__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_medium_protocol_late_window_holdout_60_20_20_test_units,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-medium|protocol=late_window_holdout: 60/20/20%,test_units,6379648,count,results/v26_imported/ibm_aml/hi-medium/V26_IBM_AML_HI_MEDIUM_SEEDS_1_2_P100_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_medium__late_window_holdout__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_medium_protocol_late_window_holdout_60_20_20_total_labeled,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-medium|protocol=late_window_holdout: 60/20/20%,total_labeled,31898238,proportion/score,results/v26_imported/ibm_aml/hi-medium/V26_IBM_AML_HI_MEDIUM_SEEDS_1_2_P100_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_medium__late_window_holdout__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_medium_protocol_late_window_holdout_60_20_20_total_positives,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-medium|protocol=late_window_holdout: 60/20/20%,total_positives,35230,count,results/v26_imported/ibm_aml/hi-medium/V26_IBM_AML_HI_MEDIUM_SEEDS_1_2_P100_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_medium__late_window_holdout__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_medium_protocol_late_window_holdout_60_20_20_train_positives,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-medium|protocol=late_window_holdout: 60/20/20%,train_positives,15536,count,results/v26_imported/ibm_aml/hi-medium/V26_IBM_AML_HI_MEDIUM_SEEDS_1_2_P100_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_medium__late_window_holdout__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_medium_protocol_late_window_holdout_60_20_20_train_units,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-medium|protocol=late_window_holdout: 60/20/20%,train_units,19138942,count,results/v26_imported/ibm_aml/hi-medium/V26_IBM_AML_HI_MEDIUM_SEEDS_1_2_P100_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_medium__late_window_holdout__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_medium_protocol_late_window_holdout_60_20_20_validation_positives,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-medium|protocol=late_window_holdout: 60/20/20%,validation_positives,9052,count,results/v26_imported/ibm_aml/hi-medium/V26_IBM_AML_HI_MEDIUM_SEEDS_1_2_P100_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_medium__late_window_holdout__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_medium_protocol_late_window_holdout_60_20_20_validation_units,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-medium|protocol=late_window_holdout: 60/20/20%,validation_units,6379648,count,results/v26_imported/ibm_aml/hi-medium/V26_IBM_AML_HI_MEDIUM_SEEDS_1_2_P100_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_medium__late_window_holdout__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_small_protocol_early_to_late_transfer_50_20_30_edge_feature_dim,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-small|protocol=early_to_late_transfer: 50/20/30%,edge_feature_dim,8,proportion/score,results/v26_imported/ibm_aml/hi-small/V26_IBM_AML_HI_SMALL_SEEDS_1_2_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_small__early_to_late_transfer__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_small_protocol_early_to_late_transfer_50_20_30_message_passing_arcs,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-small|protocol=early_to_late_transfer: 50/20/30%,message_passing_arcs,5078345,proportion/score,results/v26_imported/ibm_aml/hi-small/V26_IBM_AML_HI_SMALL_SEEDS_1_2_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_small__early_to_late_transfer__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_small_protocol_early_to_late_transfer_50_20_30_node_feature_dim,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-small|protocol=early_to_late_transfer: 50/20/30%,node_feature_dim,8,proportion/score,results/v26_imported/ibm_aml/hi-small/V26_IBM_AML_HI_SMALL_SEEDS_1_2_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_small__early_to_late_transfer__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_small_protocol_early_to_late_transfer_50_20_30_nodes_or_accounts,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-small|protocol=early_to_late_transfer: 50/20/30%,nodes_or_accounts,515088,proportion/score,results/v26_imported/ibm_aml/hi-small/V26_IBM_AML_HI_SMALL_SEEDS_1_2_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_small__early_to_late_transfer__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_small_protocol_early_to_late_transfer_50_20_30_source_edges_or_transactions,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-small|protocol=early_to_late_transfer: 50/20/30%,source_edges_or_transactions,5078345,proportion/score,results/v26_imported/ibm_aml/hi-small/V26_IBM_AML_HI_SMALL_SEEDS_1_2_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_small__early_to_late_transfer__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_small_protocol_early_to_late_transfer_50_20_30_test_positive_rate,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-small|protocol=early_to_late_transfer: 50/20/30%,test_positive_rate,0.0015234617040716665,proportion/score,results/v26_imported/ibm_aml/hi-small/V26_IBM_AML_HI_SMALL_SEEDS_1_2_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_small__early_to_late_transfer__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
N_DATASET_TASK_STATISTICS_dataset_IBM_AML_Data_variant_hi_small_protocol_early_to_late_transfer_50_20_30_test_positives,dataset/task table and methods,DATASET_TASK_STATISTICS,dataset=IBM AML-Data|variant=hi-small|protocol=early_to_late_transfer: 50/20/30%,test_positives,2321,count,results/v26_imported/ibm_aml/hi-small/V26_IBM_AML_HI_SMALL_SEEDS_1_2_T4_SINGLEGPU_SINGLEZIP/json/ibm_aml_hi_small__early_to_late_transfer__graphsage_edge_minibatch_h32__seed1.json,scripts/tkde_rebuild/compute_analysis.py,eligible labeled units only for Elliptic/DGraphFin,not applicable,exact counts; one canonical payload for invariant graph/split metadata,results/tkde_rebuild/DATASET_TASK_STATISTICS.csv,RB09 artifact family; V26 lock,C01-C12
