path,sha256_initial,sha256_current,identical
results/tkde_visual_rebuild/table_data/table03_protocol_visibility.csv,948c8156c0b804d4ab34d58b8dc9d4e9fc959e511618cd6398d14fab3d6688fa,948c8156c0b804d4ab34d58b8dc9d4e9fc959e511618cd6398d14fab3d6688fa,true
results/tkde_visual_rebuild/table_data/table04_rb09_protocol_effects.csv,0d37f3a280948cfab1862d5b7901343858ec78a67e9d3dc9b6682e2f5fed2000,0d37f3a280948cfab1862d5b7901343858ec78a67e9d3dc9b6682e2f5fed2000,true
results/tkde_visual_rebuild/table_data/table05_ibm_baselines.csv,c812e000cfc20ce84efabadae293bf89fc2c7b6ae038497be71bbf34f3d78a21,c812e000cfc20ce84efabadae293bf89fc2c7b6ae038497be71bbf34f3d78a21,true
results/tkde_visual_rebuild/table_data/table06_ibm_construction.csv,cd9aa63a03b8f92816be2b156967bc7a15ddf8e615e7040efeda4e94e1e98ac4,cd9aa63a03b8f92816be2b156967bc7a15ddf8e615e7040efeda4e94e1e98ac4,true
results/tkde_visual_rebuild/table_data/table07_resource_boundaries.csv,50fa92988b6da9388620ed4fdeb1f0a6b9fa62790eb7a9a8709a8734c365c885,50fa92988b6da9388620ed4fdeb1f0a6b9fa62790eb7a9a8709a8734c365c885,true
results/tkde_visual_rebuild/table_data/table08_graphsafe_case.csv,43c325f162c5fceb4b0f3c17b289566ae6c10b6591d3a277a4d23e5f731df4f9,43c325f162c5fceb4b0f3c17b289566ae6c10b6591d3a277a4d23e5f731df4f9,true
results/tkde_visual_rebuild/validation/anonymization.md,03ef37e5f27b86fa8b3d800e66941bf0ac123c9e9cce2e0934c3d698c6418fca,03ef37e5f27b86fa8b3d800e66941bf0ac123c9e9cce2e0934c3d698c6418fca,true
results/tkde_visual_rebuild/validation/claim_gates/claim_gate_check.json,7a59017eea39f294941b7ae2b3c9167ec895fb9396de58e00e9726debad33345,7a59017eea39f294941b7ae2b3c9167ec895fb9396de58e00e9726debad33345,true
results/tkde_visual_rebuild/validation/claim_gates/claim_gate_check.md,03b2b5d8f0230709f69e5088e6edbab3c9ce646793f2d7216d30a8affbcb49f5,03b2b5d8f0230709f69e5088e6edbab3c9ce646793f2d7216d30a8affbcb49f5,true
results/tkde_visual_rebuild/validation/safety/safety_check.json,a6393483bc7514bf4a62d23908d35cbf800a0acc9e45e2ad4b195f8655253abf,a6393483bc7514bf4a62d23908d35cbf800a0acc9e45e2ad4b195f8655253abf,true
results/tkde_visual_rebuild/validation/safety/safety_check.md,fed1aa8e01ee3b666aa97db0ba21992c2363774e99085d29da6505841effd31b,fed1aa8e01ee3b666aa97db0ba21992c2363774e99085d29da6505841effd31b,true
results/v24_imported/V24_IMPORTED_EVIDENCE_LOCK.json,fdafe03d002dc078bb690a8f4965cca27781aa49dd916b6e03f68bb3d7893ca8,fdafe03d002dc078bb690a8f4965cca27781aa49dd916b6e03f68bb3d7893ca8,true
results/v26_imported/V26_IMPORTED_EVIDENCE_LOCK.json,f16ecd3b22dc35eaaf7dadfbb7ccfc508ccf52ab05d4c01894b9da2e78cd0dc1,f16ecd3b22dc35eaaf7dadfbb7ccfc508ccf52ab05d4c01894b9da2e78cd0dc1,true
results/v27_imported/V27_STRONGER_GRAPH_EVIDENCE_LOCK.json,910dc7c1cef558ed9b107eec6fa868fdc932b804bb0204b0e98aff306ca5ed23,910dc7c1cef558ed9b107eec6fa868fdc932b804bb0204b0e98aff306ca5ed23,true
results/v28_imported/V28_ALL_RUNS_EVIDENCE_LOCK.json,3cd7204770ba25905def6381c39c0bce873130ecca74f280240d9d3aecc4be10,3cd7204770ba25905def6381c39c0bce873130ecca74f280240d9d3aecc4be10,true
