run_id,dataset,contract,held_out_composition,expert_set,baseline,seed,budget,resource_mask,routing_mode,objective_ablation,encoder_ablation,diagnostic_ablation,synthetic_mechanism,graph_ood_adapter,expected_device,expected_runtime,expected_memory,expected_output,dependency,priority,claim_supported
run-8ed304b10af1f3296868ab90,controlled_synthetic,base_plus_expert_unavailability,expert_unavailability,feature;graph;recent,uniform_average,5,mechanism_declared,mechanism_declared,fixed,none,none,none,expert_unavailability,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-3695f6b4bffa008df6cd08b6,controlled_synthetic,base_plus_expert_unavailability,expert_unavailability,feature;graph;recent,coregraph,6,mechanism_declared,mechanism_declared,hierarchical,none,none,none,expert_unavailability,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-fc324ba4adcf49cf8b90053a,controlled_synthetic,base_plus_expert_unavailability,expert_unavailability,feature;graph;recent,protocol_one_hot,6,mechanism_declared,mechanism_declared,contract,none,protocol_one_hot,none,expert_unavailability,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-3388fbda42465550ff9a2c7c,controlled_synthetic,base_plus_expert_unavailability,expert_unavailability,feature;graph;recent,flat_contract_mlp,6,mechanism_declared,mechanism_declared,contract,none,flat,none,expert_unavailability,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-9db5ffb9fc7d7cc945548902,controlled_synthetic,base_plus_expert_unavailability,expert_unavailability,feature;graph;recent,uniform_average,6,mechanism_declared,mechanism_declared,fixed,none,none,none,expert_unavailability,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-ede5df5a2e710bba4769005d,controlled_synthetic,base_plus_expert_unavailability,expert_unavailability,feature;graph;recent,coregraph,7,mechanism_declared,mechanism_declared,hierarchical,none,none,none,expert_unavailability,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-fadac56ec03a404a2caef91a,controlled_synthetic,base_plus_expert_unavailability,expert_unavailability,feature;graph;recent,protocol_one_hot,7,mechanism_declared,mechanism_declared,contract,none,protocol_one_hot,none,expert_unavailability,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-692e924db5773df25479834c,controlled_synthetic,base_plus_expert_unavailability,expert_unavailability,feature;graph;recent,flat_contract_mlp,7,mechanism_declared,mechanism_declared,contract,none,flat,none,expert_unavailability,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-aa09e12462612667948ce48a,controlled_synthetic,base_plus_expert_unavailability,expert_unavailability,feature;graph;recent,uniform_average,7,mechanism_declared,mechanism_declared,fixed,none,none,none,expert_unavailability,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-b8fe2c002a5be80a8b4d7f82,controlled_synthetic,base_plus_expert_unavailability,expert_unavailability,feature;graph;recent,coregraph,8,mechanism_declared,mechanism_declared,hierarchical,none,none,none,expert_unavailability,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-f43bda353295474528bb4178,controlled_synthetic,base_plus_expert_unavailability,expert_unavailability,feature;graph;recent,protocol_one_hot,8,mechanism_declared,mechanism_declared,contract,none,protocol_one_hot,none,expert_unavailability,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-741b3e8db694c1de9c3e5e28,controlled_synthetic,base_plus_expert_unavailability,expert_unavailability,feature;graph;recent,flat_contract_mlp,8,mechanism_declared,mechanism_declared,contract,none,flat,none,expert_unavailability,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-dd6e65c90343b9486ee8c688,controlled_synthetic,base_plus_expert_unavailability,expert_unavailability,feature;graph;recent,uniform_average,8,mechanism_declared,mechanism_declared,fixed,none,none,none,expert_unavailability,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-1fb527b6bd51ac8a52aa2955,controlled_synthetic,base_plus_expert_unavailability,expert_unavailability,feature;graph;recent,coregraph,9,mechanism_declared,mechanism_declared,hierarchical,none,none,none,expert_unavailability,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-ecb1ee1c38784aebd08d3dc7,controlled_synthetic,base_plus_expert_unavailability,expert_unavailability,feature;graph;recent,protocol_one_hot,9,mechanism_declared,mechanism_declared,contract,none,protocol_one_hot,none,expert_unavailability,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-0f3d40e6f9cc92a3c8980758,controlled_synthetic,base_plus_expert_unavailability,expert_unavailability,feature;graph;recent,flat_contract_mlp,9,mechanism_declared,mechanism_declared,contract,none,flat,none,expert_unavailability,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-8efcd86b080070862f058ef5,controlled_synthetic,base_plus_expert_unavailability,expert_unavailability,feature;graph;recent,uniform_average,9,mechanism_declared,mechanism_declared,fixed,none,none,none,expert_unavailability,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-dce9fce118c5feeb2e5c1588,controlled_synthetic,base_plus_expert_unavailability,expert_unavailability,feature;graph;recent,coregraph,10,mechanism_declared,mechanism_declared,hierarchical,none,none,none,expert_unavailability,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-43ea495b5a19cc03adf66538,controlled_synthetic,base_plus_expert_unavailability,expert_unavailability,feature;graph;recent,protocol_one_hot,10,mechanism_declared,mechanism_declared,contract,none,protocol_one_hot,none,expert_unavailability,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-598cc9a5566ceff7291de511,controlled_synthetic,base_plus_expert_unavailability,expert_unavailability,feature;graph;recent,flat_contract_mlp,10,mechanism_declared,mechanism_declared,contract,none,flat,none,expert_unavailability,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-6fa96f86fa7f3a635ead3a73,controlled_synthetic,base_plus_expert_unavailability,expert_unavailability,feature;graph;recent,uniform_average,10,mechanism_declared,mechanism_declared,fixed,none,none,none,expert_unavailability,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-0741351ac60f792f79365e0e,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,coregraph,1,mechanism_declared,mechanism_declared,hierarchical,none,none,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-8ee28b499bf088f8b8ef0029,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,protocol_one_hot,1,mechanism_declared,mechanism_declared,contract,none,protocol_one_hot,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-82e92555a7a07e263739a7d8,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,flat_contract_mlp,1,mechanism_declared,mechanism_declared,contract,none,flat,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-d7c0f1734ea706c3c0787dd5,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,uniform_average,1,mechanism_declared,mechanism_declared,fixed,none,none,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-ff506503a5cad8f6d6472819,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,coregraph,2,mechanism_declared,mechanism_declared,hierarchical,none,none,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-c7fd0e77bf21de4654098a8a,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,protocol_one_hot,2,mechanism_declared,mechanism_declared,contract,none,protocol_one_hot,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-4da6d563414a95960918d08d,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,flat_contract_mlp,2,mechanism_declared,mechanism_declared,contract,none,flat,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-93fb58c2a83bd3adf3cb6952,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,uniform_average,2,mechanism_declared,mechanism_declared,fixed,none,none,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-c1bd647544141291b2b4eef3,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,coregraph,3,mechanism_declared,mechanism_declared,hierarchical,none,none,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-1ffe12b10d398b8b748151a9,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,protocol_one_hot,3,mechanism_declared,mechanism_declared,contract,none,protocol_one_hot,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-44fdd2943c964f98499102c0,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,flat_contract_mlp,3,mechanism_declared,mechanism_declared,contract,none,flat,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-7d33d28dd286c4e2e7d0cf5e,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,uniform_average,3,mechanism_declared,mechanism_declared,fixed,none,none,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-651e2ae6b2ad15ae27dd0c33,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,coregraph,4,mechanism_declared,mechanism_declared,hierarchical,none,none,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-612fe14a46d1e4744718a190,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,protocol_one_hot,4,mechanism_declared,mechanism_declared,contract,none,protocol_one_hot,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-ef87dfe9b509f0a7643ce4a5,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,flat_contract_mlp,4,mechanism_declared,mechanism_declared,contract,none,flat,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-f720d3db283a83c6c6c2d46f,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,uniform_average,4,mechanism_declared,mechanism_declared,fixed,none,none,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-d7c11d0ed0d9f47091d8b933,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,coregraph,5,mechanism_declared,mechanism_declared,hierarchical,none,none,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-de820d2b7488485337ff4dce,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,protocol_one_hot,5,mechanism_declared,mechanism_declared,contract,none,protocol_one_hot,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-5dcdafe24e61b69bb47a9853,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,flat_contract_mlp,5,mechanism_declared,mechanism_declared,contract,none,flat,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-5476adff07396492b19ea874,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,uniform_average,5,mechanism_declared,mechanism_declared,fixed,none,none,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-1a8e7b1d27217c3152a02e24,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,coregraph,6,mechanism_declared,mechanism_declared,hierarchical,none,none,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-a2afc355d7dce1b68c42c0ad,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,protocol_one_hot,6,mechanism_declared,mechanism_declared,contract,none,protocol_one_hot,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-a937128b06b47a818337e561,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,flat_contract_mlp,6,mechanism_declared,mechanism_declared,contract,none,flat,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-d8c31cb62549ac7f93fd5a98,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,uniform_average,6,mechanism_declared,mechanism_declared,fixed,none,none,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-ca264fbca9908b891b2ede12,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,coregraph,7,mechanism_declared,mechanism_declared,hierarchical,none,none,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-6aa5294af697ad25033de54e,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,protocol_one_hot,7,mechanism_declared,mechanism_declared,contract,none,protocol_one_hot,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-0b6eecd864b0ad7ba15104f1,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,flat_contract_mlp,7,mechanism_declared,mechanism_declared,contract,none,flat,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-4e1e40c1979ba872706f53bf,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,uniform_average,7,mechanism_declared,mechanism_declared,fixed,none,none,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-9a189f4269b63c0d0399791c,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,coregraph,8,mechanism_declared,mechanism_declared,hierarchical,none,none,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-e8067c17191d98ae347dad73,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,protocol_one_hot,8,mechanism_declared,mechanism_declared,contract,none,protocol_one_hot,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-d117639b17aa7760d424e920,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,flat_contract_mlp,8,mechanism_declared,mechanism_declared,contract,none,flat,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-7d2fbcde8308239e03b75452,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,uniform_average,8,mechanism_declared,mechanism_declared,fixed,none,none,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,STRONG_RECOMMENDED,L4-H1;L4-H7
run-e908d4aa1dd9c24c320b4b08,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,coregraph,9,mechanism_declared,mechanism_declared,hierarchical,none,none,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
run-81429a000cd97b03912ee18b,controlled_synthetic,base_plus_review_budget_contraction,review_budget_contraction,feature;graph;recent,protocol_one_hot,9,mechanism_declared,mechanism_declared,contract,none,protocol_one_hot,none,review_budget_contraction,NOT_APPLICABLE,CPU_TINY_THEN_GPU_FULL,UNKNOWN_UNTIL_PILOT,BLOCKED_RESOURCE_UNMEASURED,mechanism_manifest+predictions+validation,NONE_TINY;GPU_FULL_SEPARATE_AUTHORITY,FULL_MUST_RUN,L4-H1;L4-H7
