dataset,task,protocol_id,expert_id,expert_prediction_seed,fold,status,recovery_status,reason_codes,base_coordinate_id,base_artifact_hash,prediction_path,prediction_checksum,contract_coordinate_hash,config_sha256,code_provenance_type,routing_cost_provenance
elliptic,node_classification,isolated_inductive,graphsage,4,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,530a58845e8bb3bea44f136ace941f014a43a81dcb879a88505fba898b002c45,,,,,b65f86b2e6f7bde995d5529b122d0e16dd4eea587222d6101d28b7e11ea1f72b,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,isolated_inductive,graphsage,5,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,9c6359637b832d135773cd2eb758bbd4629e7b2b24194bdc6fc8508b8c582ff5,,,,,da4e03324bc62b70e54bb53a2641d391dcd93a33dee316df5860bbbcd1821758,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,isolated_inductive,graphsage,6,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,183635a5912e6f32b5628c7fd95e8014cbf3e26f2ad3de64abaad3bc82f8f183,,,,,b65f86b2e6f7bde995d5529b122d0e16dd4eea587222d6101d28b7e11ea1f72b,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,isolated_inductive,graphsage,7,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,ca0e2769d397b7a6f21345517073a8edcc824b6a8ca6ade0b217dd98830ea235,,,,,da4e03324bc62b70e54bb53a2641d391dcd93a33dee316df5860bbbcd1821758,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,isolated_inductive,graphsage,8,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,e69f98f51516ca8fdad5d8c15ab11e78a9fb9dda3cf79de5de2d75731d7f66c4,,,,,b65f86b2e6f7bde995d5529b122d0e16dd4eea587222d6101d28b7e11ea1f72b,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,isolated_inductive,graphsage,9,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,60da44482946090779f942dc8f2420923fc0b0afc1139039f4ada8192d1ffcb8,,,,,da4e03324bc62b70e54bb53a2641d391dcd93a33dee316df5860bbbcd1821758,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,isolated_inductive,graphsage,10,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,4e4e80410c602cbfbbf969b8c656227907b15e195496d638bfc77e21560e47b2,,,,,b65f86b2e6f7bde995d5529b122d0e16dd4eea587222d6101d28b7e11ea1f72b,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,feature_mlp,1,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,7dcfe709dd044b65932327804556541b6dc1a6cab2d68ebb2cd6842d66dccec8,,,,,5ec4bb160e75b47f8937b3dde8f72e9157e8cbe54442e469d0e9b00876142bdb,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,feature_mlp,2,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,ea69dac0012c9481a31ef6f8dc512df9990143fc83e3d5f00ff0053a5cafd0fb,,,,,6930b65733193b866c727848ec94808105e734a5963c4b1bd0f10d636bcb04ca,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,feature_mlp,3,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,cb261392c80665327080dffe40feb95c8755e7b598042d512362540cf4738d04,,,,,5ec4bb160e75b47f8937b3dde8f72e9157e8cbe54442e469d0e9b00876142bdb,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,feature_mlp,4,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,8d7d67f9dd8cb9556ce3bfeabc9e654a342055d11d6558b195253916185bed0a,,,,,6930b65733193b866c727848ec94808105e734a5963c4b1bd0f10d636bcb04ca,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,feature_mlp,5,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,b76a0a629899e7e024469f79a5303ca819a6d748072ac5f3fdab0216ea11e35f,,,,,5ec4bb160e75b47f8937b3dde8f72e9157e8cbe54442e469d0e9b00876142bdb,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,feature_mlp,6,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,5f07e52e3369933ff796d4291649444b15bf4ef64792c46e0e6687afd83d1623,,,,,6930b65733193b866c727848ec94808105e734a5963c4b1bd0f10d636bcb04ca,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,feature_mlp,7,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,dae43e4a26bcde3a091f38e1d2065970e00cf8c1dfa8a588822f2d0ce0539e08,,,,,5ec4bb160e75b47f8937b3dde8f72e9157e8cbe54442e469d0e9b00876142bdb,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,feature_mlp,8,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,f88fc8784787f54a41ce60eabba47e56430035ed39375c79e2f9bff6f3762020,,,,,6930b65733193b866c727848ec94808105e734a5963c4b1bd0f10d636bcb04ca,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,feature_mlp,9,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,5fe7faaab6618fa32997e15b6bd7a509889f900a179fe7e3fd83e6fbee08b8ba,,,,,5ec4bb160e75b47f8937b3dde8f72e9157e8cbe54442e469d0e9b00876142bdb,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,feature_mlp,10,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,7d1ebd9c2ae7bec283a826f45e454da28cff3912c9be7481f45bf8b8d5ac1185,,,,,6930b65733193b866c727848ec94808105e734a5963c4b1bd0f10d636bcb04ca,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,gcn,1,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,7dbd3718c9680798ae3a179ef39b2b9fd59423fa1af71f26515894ba4562e649,,,,,5ec4bb160e75b47f8937b3dde8f72e9157e8cbe54442e469d0e9b00876142bdb,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,gcn,2,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,e02570a0d493d604704523c99c7e7d4a4b5b9802c2773b69b94bb5580a1c3e70,,,,,6930b65733193b866c727848ec94808105e734a5963c4b1bd0f10d636bcb04ca,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,gcn,3,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,9862792a2c3b130795585d5e2ab571ff0fae898332800fadf19fe2faa483f506,,,,,5ec4bb160e75b47f8937b3dde8f72e9157e8cbe54442e469d0e9b00876142bdb,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,gcn,4,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,66cd63ce5ed06c7afec540df7e29bf73d7c53f0b5db9fe906c058c9e57402d1f,,,,,6930b65733193b866c727848ec94808105e734a5963c4b1bd0f10d636bcb04ca,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,gcn,5,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,2070f94c3c92ba3fbca7d7e37532ce7436b2132df7447925c47572625eb38fa3,,,,,5ec4bb160e75b47f8937b3dde8f72e9157e8cbe54442e469d0e9b00876142bdb,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,gcn,6,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,25aecff71b6d2e5b00b1e9ce682a47f2d74400c64de7ae08995259bb88b117b3,,,,,6930b65733193b866c727848ec94808105e734a5963c4b1bd0f10d636bcb04ca,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,gcn,7,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,7ef8474190838a52f64598251056f63f9dc80628c7f2971cc39da91e5f77296a,,,,,5ec4bb160e75b47f8937b3dde8f72e9157e8cbe54442e469d0e9b00876142bdb,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,gcn,8,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,51a24d05aaffcb2eced5197e817823afb73767f9df75e4a88db07d9e379a23bd,,,,,6930b65733193b866c727848ec94808105e734a5963c4b1bd0f10d636bcb04ca,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,gcn,9,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,ae877be5e5b6d88ad3d62199c42da2937488dd90249291ae2594f08f16669110,,,,,5ec4bb160e75b47f8937b3dde8f72e9157e8cbe54442e469d0e9b00876142bdb,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,gcn,10,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,4d0b3888c2018b5838836daaaf78327d89ae67b33da6f88f1ae4d09dd6c73e09,,,,,6930b65733193b866c727848ec94808105e734a5963c4b1bd0f10d636bcb04ca,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,graphsage,1,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,2cefd1a6a18dcf9d93c43ac5d1cf8d5028037e704def3d280db2fae03d2d66c5,,,,,5ec4bb160e75b47f8937b3dde8f72e9157e8cbe54442e469d0e9b00876142bdb,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,graphsage,2,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,649948f85d2a72ae2834e5741070085a3d8890c58ae236bb61ad357b74777c5d,,,,,6930b65733193b866c727848ec94808105e734a5963c4b1bd0f10d636bcb04ca,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,graphsage,3,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,13eea981784dde22252688c8c686658f7da132ae76f71b8d983a54fd68002637,,,,,5ec4bb160e75b47f8937b3dde8f72e9157e8cbe54442e469d0e9b00876142bdb,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,graphsage,4,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,55b209474dcceb89dc835323abbfc1ab201b5f5e159f3d1475be030fc95e7b3d,,,,,6930b65733193b866c727848ec94808105e734a5963c4b1bd0f10d636bcb04ca,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,graphsage,5,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,c59001e133e57f2afe72e3e95993393e9c204f41dce8871750b500984e1d8c3e,,,,,5ec4bb160e75b47f8937b3dde8f72e9157e8cbe54442e469d0e9b00876142bdb,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,graphsage,6,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,d73dbaa3e4a387061a70a51df47520f41185ec9d2dd6f30a1cd467ac2ae58c8c,,,,,6930b65733193b866c727848ec94808105e734a5963c4b1bd0f10d636bcb04ca,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,graphsage,7,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,611bbcb78c717dd34c70ce140645b6b5d870fba32f03e03f8a8fa9db7d339e73,,,,,5ec4bb160e75b47f8937b3dde8f72e9157e8cbe54442e469d0e9b00876142bdb,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,graphsage,8,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,d1c492ef1e2f790358d91e5eee6cf2fc989cfbb7b18c01043486c4ca67989e57,,,,,6930b65733193b866c727848ec94808105e734a5963c4b1bd0f10d636bcb04ca,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,graphsage,9,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,afcb1208b7c479fed43e427241538e5b057ca2991aa495980f3366a6a2be448d,,,,,5ec4bb160e75b47f8937b3dde8f72e9157e8cbe54442e469d0e9b00876142bdb,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,strict_inductive,graphsage,10,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,a71655a9a9d6f98a90c218ab9d52f9492753a3c397a68288ed929cd2d16dca3d,,,,,6930b65733193b866c727848ec94808105e734a5963c4b1bd0f10d636bcb04ca,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,feature_mlp,1,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,2087e7f0bd0480bcd4eee435ba6bae9b728c55de5734579733c7754b56e78b53,,,,,4bc3cab31927f67202b7b5518340fd10ed2cc530abc3ce555112ae150963444b,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,feature_mlp,2,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,8aec4dba6e3bd27c5f77ae2e0580c5622c35e540946a6804f3c852e55dac8bbc,,,,,f7fbc1e77ed0dcd4154d2610f8c0961452849ec443f532b56bd565762f186e87,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,feature_mlp,3,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,6fdef3ca0e6ecdde3f57f3e2b3cbf9ec975a0f1629a128d159d14560d417d0a0,,,,,4bc3cab31927f67202b7b5518340fd10ed2cc530abc3ce555112ae150963444b,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,feature_mlp,4,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,fac4857fc2700d65b4c8efef79306353a086e1092304cc9c48e0f8119bfac1ac,,,,,f7fbc1e77ed0dcd4154d2610f8c0961452849ec443f532b56bd565762f186e87,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,feature_mlp,5,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,a1875e4b7e3bbbc2c45a3672ccc21b075176ec3ebcb187050ae9a3a28cc60558,,,,,4bc3cab31927f67202b7b5518340fd10ed2cc530abc3ce555112ae150963444b,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,feature_mlp,6,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,6ae249aa0bf5a510a5b24be85b06eebae946dc3084bf25e861b5808430ba5f18,,,,,f7fbc1e77ed0dcd4154d2610f8c0961452849ec443f532b56bd565762f186e87,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,feature_mlp,7,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,1628d0f6792faf4dd6b339175d7c60a0b265e30781eb15d5b75d468245253266,,,,,4bc3cab31927f67202b7b5518340fd10ed2cc530abc3ce555112ae150963444b,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,feature_mlp,8,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,6c042a089f9de7d72d5691297b087e825f16ccf51baa3b356a53ded8c7011a91,,,,,f7fbc1e77ed0dcd4154d2610f8c0961452849ec443f532b56bd565762f186e87,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,feature_mlp,9,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,e8f586c6ed4c6a4286e487115bd38da7e5631a7182efb048b6c95979486ba224,,,,,4bc3cab31927f67202b7b5518340fd10ed2cc530abc3ce555112ae150963444b,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,feature_mlp,10,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,d9bfa07501e0a262922f25df83dc9641f1f744103f53c812170d544eb7b7635c,,,,,f7fbc1e77ed0dcd4154d2610f8c0961452849ec443f532b56bd565762f186e87,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,gcn,1,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,38c595e72c208dcc367145c5383f5c68dfa25312e94e24b07d1baa9edb139bbc,,,,,4bc3cab31927f67202b7b5518340fd10ed2cc530abc3ce555112ae150963444b,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,gcn,2,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,ebf7b76ccb77a8d91fe3627a897cdc094a3fe2137bc534354a520cec601ba855,,,,,f7fbc1e77ed0dcd4154d2610f8c0961452849ec443f532b56bd565762f186e87,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,gcn,3,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,ff7e5e2c5900f5c260c209787181ee70c9878a5557d7e6cf2ac9587769c2ef05,,,,,4bc3cab31927f67202b7b5518340fd10ed2cc530abc3ce555112ae150963444b,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,gcn,4,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,c482efeae8a013e5b9f8d34c3ec83cad6f0e3593cfe736070d9dd63ff518b44f,,,,,f7fbc1e77ed0dcd4154d2610f8c0961452849ec443f532b56bd565762f186e87,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,gcn,5,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,4205813865ac445a9361d66739960bf450a16ae20aa5570d574ee1290d6bd566,,,,,4bc3cab31927f67202b7b5518340fd10ed2cc530abc3ce555112ae150963444b,UNRESOLVED_LEGACY_CODE,UNRESOLVED
elliptic,node_classification,transductive_structure,gcn,6,fold0,BLOCKED_BASE_ARTIFACT,INDEX_REFERENCED_FILE_MISSING,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,2652124bba71270a870dcf48a7a52814961c7eafe8fefa7d145942bfdaaa855a,,,,,f7fbc1e77ed0dcd4154d2610f8c0961452849ec443f532b56bd565762f186e87,UNRESOLVED_LEGACY_CODE,UNRESOLVED
