dataset,protocol_id,expert_id,expert_prediction_seed,fold,status,indexed_prediction_path,source_archive_path,source_archive_sha256,source_archive_member,result_path,reason_codes,future_run_category
dgraphfin,transductive_structure,graphsage,2,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/dgraphfin_10seed_transductive/predictions/dgraphfin__transductive__sage__seed2.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__sage__seed2.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#dgraphfin:transductive:sage:seed2,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
dgraphfin,transductive_structure,graphsage,3,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/dgraphfin_10seed_transductive/predictions/dgraphfin__transductive__sage__seed3.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__sage__seed3.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#dgraphfin:transductive:sage:seed3,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
dgraphfin,transductive_structure,graphsage,4,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/dgraphfin_10seed_transductive/predictions/dgraphfin__transductive__sage__seed4.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__sage__seed4.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#dgraphfin:transductive:sage:seed4,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
dgraphfin,transductive_structure,graphsage,5,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/dgraphfin_10seed_transductive/predictions/dgraphfin__transductive__sage__seed5.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__sage__seed5.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#dgraphfin:transductive:sage:seed5,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
dgraphfin,transductive_structure,graphsage,6,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/dgraphfin_10seed_transductive/predictions/dgraphfin__transductive__sage__seed6.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__sage__seed6.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#dgraphfin:transductive:sage:seed6,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
dgraphfin,transductive_structure,graphsage,7,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/dgraphfin_10seed_transductive/predictions/dgraphfin__transductive__sage__seed7.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__sage__seed7.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#dgraphfin:transductive:sage:seed7,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
dgraphfin,transductive_structure,graphsage,8,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/dgraphfin_10seed_transductive/predictions/dgraphfin__transductive__sage__seed8.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__sage__seed8.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#dgraphfin:transductive:sage:seed8,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
dgraphfin,transductive_structure,graphsage,9,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/dgraphfin_10seed_transductive/predictions/dgraphfin__transductive__sage__seed9.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__sage__seed9.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#dgraphfin:transductive:sage:seed9,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
dgraphfin,transductive_structure,graphsage,10,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/dgraphfin_10seed_transductive/predictions/dgraphfin__transductive__sage__seed10.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__sage__seed10.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#dgraphfin:transductive:sage:seed10,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
elliptic,isolated_inductive,feature_mlp,1,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__mlp__seed1.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__mlp__seed1.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:mlp:seed1,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,D
elliptic,isolated_inductive,feature_mlp,2,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__mlp__seed2.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__mlp__seed2.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:mlp:seed2,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,D
elliptic,isolated_inductive,feature_mlp,3,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__mlp__seed3.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__mlp__seed3.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:mlp:seed3,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,D
elliptic,isolated_inductive,feature_mlp,4,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__mlp__seed4.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__mlp__seed4.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:mlp:seed4,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,D
elliptic,isolated_inductive,feature_mlp,5,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__mlp__seed5.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__mlp__seed5.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:mlp:seed5,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,D
elliptic,isolated_inductive,feature_mlp,6,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__mlp__seed6.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__mlp__seed6.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:mlp:seed6,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
elliptic,isolated_inductive,feature_mlp,7,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__mlp__seed7.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__mlp__seed7.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:mlp:seed7,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
elliptic,isolated_inductive,feature_mlp,8,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__mlp__seed8.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__mlp__seed8.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:mlp:seed8,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
elliptic,isolated_inductive,feature_mlp,9,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__mlp__seed9.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__mlp__seed9.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:mlp:seed9,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
elliptic,isolated_inductive,feature_mlp,10,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__mlp__seed10.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__mlp__seed10.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:mlp:seed10,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
elliptic,isolated_inductive,gcn,1,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__gcn__seed1.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__gcn__seed1.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:gcn:seed1,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,D
elliptic,isolated_inductive,gcn,2,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__gcn__seed2.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__gcn__seed2.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:gcn:seed2,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,D
elliptic,isolated_inductive,gcn,3,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__gcn__seed3.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__gcn__seed3.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:gcn:seed3,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
elliptic,isolated_inductive,gcn,4,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__gcn__seed4.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__gcn__seed4.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:gcn:seed4,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
elliptic,isolated_inductive,gcn,5,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__gcn__seed5.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__gcn__seed5.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:gcn:seed5,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
elliptic,isolated_inductive,gcn,6,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__gcn__seed6.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__gcn__seed6.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:gcn:seed6,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
elliptic,isolated_inductive,gcn,7,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__gcn__seed7.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__gcn__seed7.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:gcn:seed7,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
elliptic,isolated_inductive,gcn,8,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__gcn__seed8.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__gcn__seed8.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:gcn:seed8,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
elliptic,isolated_inductive,gcn,9,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__gcn__seed9.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__gcn__seed9.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:gcn:seed9,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
elliptic,isolated_inductive,gcn,10,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__gcn__seed10.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__gcn__seed10.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:gcn:seed10,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
elliptic,isolated_inductive,graphsage,1,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__sage__seed1.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__sage__seed1.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:sage:seed1,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,D
elliptic,isolated_inductive,graphsage,2,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__sage__seed2.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__sage__seed2.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:sage:seed2,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,D
elliptic,isolated_inductive,graphsage,3,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__sage__seed3.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__sage__seed3.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:sage:seed3,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,D
elliptic,isolated_inductive,graphsage,4,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__sage__seed4.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__sage__seed4.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:sage:seed4,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,D
elliptic,isolated_inductive,graphsage,5,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__sage__seed5.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__sage__seed5.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:sage:seed5,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,D
elliptic,isolated_inductive,graphsage,6,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__sage__seed6.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__sage__seed6.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:sage:seed6,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
elliptic,isolated_inductive,graphsage,7,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__sage__seed7.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__sage__seed7.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:sage:seed7,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
elliptic,isolated_inductive,graphsage,8,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__sage__seed8.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__sage__seed8.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:sage:seed8,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
elliptic,isolated_inductive,graphsage,9,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__sage__seed9.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__sage__seed9.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:sage:seed9,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
elliptic,isolated_inductive,graphsage,10,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_inductive_isolated/predictions/elliptic__inductive_isolated__sage__seed10.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__sage__seed10.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:inductive_isolated:sage:seed10,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING,D
elliptic,strict_inductive,feature_mlp,1,fold0,INDEX_REFERENCED_FILE_MISSING,kaggleoutputs/elliptic_10seed_strict_inductive/predictions/elliptic__strict_inductive__mlp__seed1.csv,$HISTORICAL_GNN_FRAUD_REPO/kaggleoutputs/elliptic_10seed_strict_inductive.zip,24752f5ffdc082dc79ca5084701fccd04d2ac9588b4b15712598bdfe8daa1e4a,predictions/elliptic__strict_inductive__mlp__seed1.csv,$HISTORICAL_GNN_FRAUD_REPO/results/runs_rb09v3/runs.csv#elliptic:strict_inductive:mlp:seed1,CANONICAL_PREDICTION_PATH_MISSING;INDEXED_SOURCE_ARCHIVE_MISSING;UNVERIFIED_RAW_COORDINATE_CANDIDATES_NOT_ALIASED,D
