dataset,task,protocol,expert,seed,fold,base_coordinate_id,base_artifact_hash,role,archive,archive_expected_sha256,member,member_sha256,size_bytes,row_count,label_known_count,semantic_identity_sha256,row_scope,status
dgraphfin,node_classification,transductive_structure,gcn,2,fold0,de2aab9f98695f2ccfd8a9f6f498c51050411336e8918b558d9ef75517df1fe3,2d86b829cc13c80be7a709c7073c880ac57d106221f275b39523dd383505f0a9,ROLE_NEUTRAL,dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__gcn__seed2.csv,bbf47c7152c71bfb8ff0132b7bcecc5069b3174e86a78900f68115ed2037f2f0,172394359,1225601,1225601,64a18b2d450047c2c49cc0b61212784290f032e87fcff1ecc68bfcc5575581ef,"{""test"":170207,""train"":947462,""validation"":107932}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
dgraphfin,node_classification,transductive_structure,gcn,3,fold0,0481e6f3086b12fe0eb0b7dfd669e8360fe967e76c4da46361b2f91dcf1ea48e,536e87677817c20cdea96bad87032baba302975b5017497b0e509f1f2fd0aad8,ROLE_NEUTRAL,dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__gcn__seed3.csv,310a0086f82440b6a5e6587fc9b81ad7e6a1845a80cd5662bdc32becf8674096,172394619,1225601,1225601,cc8f16f843f3ab95d143d79c85e62deb1e760a5d2ac18fd98916cfcac4d91fa3,"{""test"":170207,""train"":947462,""validation"":107932}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
dgraphfin,node_classification,transductive_structure,gcn,4,fold0,0348900de02583daf9eae3a7a8bd7895343e4946f81761e04d7c9290dced2cfe,77984ac044541fae3feef828b63d212a1ca390535f2f16eaf7a0eaa2726dafb4,ROLE_NEUTRAL,dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__gcn__seed4.csv,f4b140a3d891003ca94f128010715c30936afa497c7eba4825c91ed35d290c63,172394281,1225601,1225601,33fa2948a6eeb5e8cc511b621bc333733fce70941d200fb5753c8ff9962504c0,"{""test"":170207,""train"":947462,""validation"":107932}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
dgraphfin,node_classification,transductive_structure,gcn,5,fold0,af56865e24d7d3f0daf03854b13c2f771e712b71cd65f6ea3cdd7c0d689418ec,38374dfd69ac90c729a3e234d5772be9d7deefdf38375135818ad894f85a4f47,ROLE_NEUTRAL,dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__gcn__seed5.csv,fea72adac7e2545465091c8eb69557fe7e93b8f2c2336df5dad30ebd8e590411,172393641,1225601,1225601,c1213dd239dc794228d6d7d9f9c925b3f3f276e51448027073cf26bac317fd53,"{""test"":170207,""train"":947462,""validation"":107932}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
dgraphfin,node_classification,transductive_structure,gcn,6,fold0,9e46c3736b86adf149ecd64d168cef2e0a69ab750920235ae24b7bb03ae87855,04399736c26bfb4a97fa5069c8312e643abf97a6fb69f6635aa671c9d2bf5b0b,ROLE_NEUTRAL,dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__gcn__seed6.csv,a51c12a63a9852e50bcb7a83de2f7db071ddab03f6e5e6d6fa9ad57697858c39,172394212,1225601,1225601,a379dadbda8890c703669927f5490b63bec5067e816ecadc26450f886df7bd38,"{""test"":170207,""train"":947462,""validation"":107932}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
dgraphfin,node_classification,transductive_structure,gcn,7,fold0,9e8f97b640ccf396cf195a2983d00e81945acccf94ff5b861dcf7a970624f7e2,e6933b5fd7069889bd7746a7fc961463160a4b74a2de5926e64f2e5eb84224c6,ROLE_NEUTRAL,dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__gcn__seed7.csv,422569614a6a2ddde45b37509bea39e445c37aa8f703e94949741208fe42668a,172393704,1225601,1225601,4fd6cf84a845d0dcbb284e18a0a4be99ea4b5ee8d343299960d531da13a0456f,"{""test"":170207,""train"":947462,""validation"":107932}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
dgraphfin,node_classification,transductive_structure,gcn,8,fold0,68094eb4a9291572a347b166ec8f4b1995f2312ae337e6d3db942fe6d0bb5edb,0fbd82df93d4e44434cc89e48c3fe6cdbd6a25c7381e7ace31c6690102843d7e,ROLE_NEUTRAL,dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__gcn__seed8.csv,4d38e02c698737d83f336dae41acd7fa6103961fbfa3117473f4038b7ab04873,172394152,1225601,1225601,fc02cc647b34cb4e9ff557c048f2c4d991a16aaab3b8ba07bc2211e37faf02aa,"{""test"":170207,""train"":947462,""validation"":107932}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
dgraphfin,node_classification,transductive_structure,gcn,9,fold0,87fcdcc0771cbe23126f76b94031dc49887ce42fe4743ceb1b21e728d8415ac9,ec03fafea669ab759e96f7d317bcfacf3951103808935a718e448cf54022f340,ROLE_NEUTRAL,dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__gcn__seed9.csv,2638ef387f68297d9dc05c43a7417b3d2eb8f37438c18a2ba7199514fff09375,172393600,1225601,1225601,7b85dfa951e232dbf7fd38257870675f1a7e26c430bc9c4fe37cf4eea2ea28ae,"{""test"":170207,""train"":947462,""validation"":107932}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
dgraphfin,node_classification,transductive_structure,gcn,10,fold0,0102af18030a075ac95d73c7effde3f764db57af2409883c8c2a1fc0c779e378,dfead6b2a34edf585e720318053d57e0ba2794d2345b1bd1f1092c38345c3936,ROLE_NEUTRAL,dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__gcn__seed10.csv,135336a39ce60174793a6be897c91e737ec760e1e2fd6ef995fc2487e21bac06,174845003,1225601,1225601,51a8b4b8e1f4acda6cef0fc7476559faa2fb54279a229b655da857a40a7eae10,"{""test"":170207,""train"":947462,""validation"":107932}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
dgraphfin,node_classification,transductive_structure,graphsage,1,fold0,a3be05e87fe57d0c626586db103173d67105293a47cd32196c29cdeda68d7428,e1f28fde8d65c690e3f465d8a7143fa9d0fb9b4ad4b3ca44dee519b844132f2e,ROLE_NEUTRAL,dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__sage__seed1.csv,797ae64689c536af02c7d6a46308b80fe9917fc8c73388aa0c02a8318c1239e1,174844948,1225601,1225601,09fdcfd35c3ec603baa9d69ff9f3921ffb540a284e5b3a8f4b2b589f844d5ff0,"{""test"":170207,""train"":947462,""validation"":107932}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
dgraphfin,node_classification,transductive_structure,graphsage,2,fold0,d62648597292da1a76d55488f67e8fbaf6f87f0c404a643984a256903e29fef1,efb2ee3e578940c874107920800d1c3f56324ce0215a2dcbf3351555a8f24bfa,ROLE_NEUTRAL,dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__sage__seed2.csv,bcc44cb248387bb1e9f8c1dd4176b8c9bbcdb77fc117567df60204a71ece5c81,174845256,1225601,1225601,64a18b2d450047c2c49cc0b61212784290f032e87fcff1ecc68bfcc5575581ef,"{""test"":170207,""train"":947462,""validation"":107932}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
dgraphfin,node_classification,transductive_structure,graphsage,3,fold0,73f3a4c6225ca4ec13d271c3019eaf7eae1775332d8616bcd133849edd6e5d6e,9dd96e68c38cfb84aa355a38214321c6bf74959c9fde015380f7b3b0a550aa2b,ROLE_NEUTRAL,dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__sage__seed3.csv,c024dabe470bcbd3f0fe88313db271cb9757a7b6cd7b7983645558f1d6b32bcd,174845491,1225601,1225601,cc8f16f843f3ab95d143d79c85e62deb1e760a5d2ac18fd98916cfcac4d91fa3,"{""test"":170207,""train"":947462,""validation"":107932}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
dgraphfin,node_classification,transductive_structure,graphsage,4,fold0,74a1dd5ebaddb6b540a28bf8100978d40a26537a6398db7acbbb7a7b9d9d106a,9f76fd88c1ed660eda98aa9ba624bb768a41c14d8a890e684066df1e087aa26b,ROLE_NEUTRAL,dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__sage__seed4.csv,2fae69aa5bd5f3edfe1fdc77b4e67627df838d95f9d4ca17159d878890fed12c,174845183,1225601,1225601,33fa2948a6eeb5e8cc511b621bc333733fce70941d200fb5753c8ff9962504c0,"{""test"":170207,""train"":947462,""validation"":107932}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
dgraphfin,node_classification,transductive_structure,graphsage,5,fold0,728d1a268b3c6eef3ffbd8fca6fbac54786072c8d59f0b1e044378cb48a6c6e3,761b4288094404d27b9c0be2728c7b687042cd1d7ac617f00dd0550507fc885c,ROLE_NEUTRAL,dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__sage__seed5.csv,02bcad7bfcbc03d130fef73c1177c5e17d57f20f2fd081af8fb89c06df475a9d,174845075,1225601,1225601,c1213dd239dc794228d6d7d9f9c925b3f3f276e51448027073cf26bac317fd53,"{""test"":170207,""train"":947462,""validation"":107932}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
dgraphfin,node_classification,transductive_structure,graphsage,6,fold0,407a7360eb3441fdc5281d687a7cdca38ae81cb2c28fb2f479f6d9b8cb0e64a0,a0c9aeb0553baeba3130318591af8aa634cb7c2aaee42fc88cdac776e3235f99,ROLE_NEUTRAL,dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__sage__seed6.csv,d1b9ca475554b6398156581b8201a02d75f7fdf12ce42967776304f9cc36e231,174845651,1225601,1225601,a379dadbda8890c703669927f5490b63bec5067e816ecadc26450f886df7bd38,"{""test"":170207,""train"":947462,""validation"":107932}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
dgraphfin,node_classification,transductive_structure,graphsage,7,fold0,59c7550c6119364fe789dbe093501b3d459df4865465e00519d311ae07a0d3d7,59a62bbfbcae08f5617c0ae45da455e867f03212d18334ced94c52390f2f1c85,ROLE_NEUTRAL,dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__sage__seed7.csv,6aa930292cdeea18148f2b93dd910ec67dae5e42302d42e429b9b18dc9cc733c,174845471,1225601,1225601,4fd6cf84a845d0dcbb284e18a0a4be99ea4b5ee8d343299960d531da13a0456f,"{""test"":170207,""train"":947462,""validation"":107932}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
dgraphfin,node_classification,transductive_structure,graphsage,8,fold0,dfb1b241d3cb1565d89d02cb35aaaaa8053eda073933cc34247d928142e9f047,19256c764b1d15d4c409ce3bed5ee92b3efe25abce1780ce20bb697b1891a6ca,ROLE_NEUTRAL,dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__sage__seed8.csv,8dd098f89447ccc8889dbc037ba4178a5dc38ec53fde77f6a282be26750a7c60,174845662,1225601,1225601,fc02cc647b34cb4e9ff557c048f2c4d991a16aaab3b8ba07bc2211e37faf02aa,"{""test"":170207,""train"":947462,""validation"":107932}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
dgraphfin,node_classification,transductive_structure,graphsage,9,fold0,10495742df1aaf11158b31ff4b774840704ec03f376a1d33bce2695183024871,73e2cc60a41ed6b67e6cfd32e15981e67a09b1bb53af63ccc9221e278ceddfdc,ROLE_NEUTRAL,dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__sage__seed9.csv,ce495ddb36904e1f2bf754e9e0da7c6a2f42c80f91ae7eb9066604e9caf7db5b,174845019,1225601,1225601,7b85dfa951e232dbf7fd38257870675f1a7e26c430bc9c4fe37cf4eea2ea28ae,"{""test"":170207,""train"":947462,""validation"":107932}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
dgraphfin,node_classification,transductive_structure,graphsage,10,fold0,c556d3a94d4190b27c05502e5931d1900a3192ad1b032ae88d5bf6bae8489e12,dce2c4a696be3de57d066a1b30faf0cacd30b3da4e50f818f5b2117b88274598,ROLE_NEUTRAL,dgraphfin_10seed_transductive.zip,6d0167aae53b681bb7ffc037b84c723869ba718f30feb955c333890bfe8783d5,predictions/dgraphfin__transductive__sage__seed10.csv,b31143e8c5f4159ea0214106e48374b3fc15605461baa2e19057aee2e1f99dad,177295611,1225601,1225601,51a8b4b8e1f4acda6cef0fc7476559faa2fb54279a229b655da857a40a7eae10,"{""test"":170207,""train"":947462,""validation"":107932}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,feature_mlp,1,fold0,16e17eec69eaa232e7f5439ec0cba60d3d2365b1ab4d0580e54b697b1fabfe18,94735c96f507aa8e8fa5b65d28ddb676aea223b7942e227ab24183771e2bbc07,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__mlp__seed1.csv,8b15d22c38ec72c987d34ff5e85a0dbaa0a5fea1614210a0be59608e074b2802,6932933,46564,46564,d7ebd24cfcab1d7b3f4359339aca92972eb37987d2486c6fd901277d8c676c69,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,feature_mlp,2,fold0,836c12477430d8fedb66454cf5f84257bb28b5705df62ea245e6c45005070268,8e988310b70ca9846a5d73630293cb6025dc912846c31857b06b0084603be559,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__mlp__seed2.csv,f4930a02dbe61548c2d6d255464d3e70277c668d05d5c021150be0ff33a5f519,6931217,46564,46564,4b7ba1b9b84b5c76d41eea56d9560adbcf860decce83157a62d8187c5e5ba08c,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,feature_mlp,3,fold0,f95bb21b049e142f7d6730166d9ae53ea64b11c3a76ed2124da3b7113407cfa2,46d06ea2959f959c1e11bee9acb7a253e76ccaba51740e515d5471baa848f75e,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__mlp__seed3.csv,93fd59c622677e769c286e5abe8cf7830db0cd371e58e8a21ce240591a2ac5dd,6930754,46564,46564,d1571a167af4116f230cea40f1c350ca119585e7512cabf4df130c11291a012a,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,feature_mlp,4,fold0,64792b5062ada49f3b8b8e728db96160a75d43fb3b7b4935055e7df68b95f4dd,0f619b97f60b917f9eec37fc5530f6013ac732fa65dc229a896861277eb6d448,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__mlp__seed4.csv,a8cda3c5313af004d791a6097ae7dfdd7acdd8555d43f3865b6f52fed4616218,6931767,46564,46564,fb36d80b484507f616ae1d1dfa9f0129f04d85ca811df3c750639b50f6a3c8f2,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,feature_mlp,5,fold0,7cc7513eaef30ea87190177bdf1b70ad196fb96544239b1d30ab28363fd06c7b,9d1133188a8a9a14b67a27efc89db2a22286adb6e3203a4400c8276b2ec3841a,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__mlp__seed5.csv,a1c212456f6673f4eb1adb620ee00df671409b1c2ead8afe5a076b01d7487e21,6933443,46564,46564,184422fba79092e3a3a9ade919d1c474877e2282a2505108b7f398f952011128,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,feature_mlp,6,fold0,4efc48eb5954dfbf1ddf316c20830251bbe3c592f1d6c0a5807b6c4617f73af4,2fda40f39479f32712b69a39aeb652e87a97a372f6fa8de229650e93be2aa8d7,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__mlp__seed6.csv,d84586eab6d71bf39796d868b51263285015aa7db57b161296266a3ec3c13c1b,6930171,46564,46564,0fed5ce8c04dde30dffebcf3f294e45362a8f1a96000545f4d640879d0b68bfa,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,feature_mlp,7,fold0,c6e3f6cbde68d1eda200a072ac4237435ab48efa1ad177d3a9a52c28528fe345,ff86ce4edb2ed7a5df771808a2c5b664f72562efb356a35cffc1964d822d0734,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__mlp__seed7.csv,53845c4959f95e3c2a206dda90c6dccc99caddbb03f4156e097fcd8252239130,6935248,46564,46564,0847f37ecb9bb725c70ae34ec08faca889dfca6f94a10c7529b9c254c9454e94,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,feature_mlp,8,fold0,6e9af7eb01976836967169ec25229405f1f9b6b8ef36f157eba22aaf53b108d3,ab23a0a636674b4709a81fcbc9c98654969767b6b2505b7564459e8c124b4703,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__mlp__seed8.csv,129300ef234c11e5c5b6a05fe7bd379cecd0bf24584b161565dd8ccbab5c5505,6931384,46564,46564,4b0edbb7ba06a864110a0229260b15c7e048b2c132ec2092c84e017f0bc3522a,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,feature_mlp,9,fold0,b76db7cec17279d247e8ea5ae4723a9a644e92d95cc99c6bee284aefd4d9dcd8,c60a2ccf5aadbaa551b640948dcfef108e7dc3bd56cf064445d44ec6eca6a2f4,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__mlp__seed9.csv,6d1358d6280ce2360f02be6906ee9c3b6eb78bca2842a19a33de00ddb4ebc7e4,6933321,46564,46564,2e4486af618a40f482587bcb302d41034fc03efd95bd333684a7f9053e77c537,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,feature_mlp,10,fold0,bb50acba9e26ad852938e16192b27ead0a9b2a064e1fd9bfda108bc39f0048cd,b517e1bf105a4013d777a6e5a79a6025709cf46f9229f69d299d8946e70f2da9,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__mlp__seed10.csv,85745035a5368eb1323cd4ddaf5b33c8259eaed4c94c3096c115cbe8c8351545,7028051,46564,46564,b48cedc67a841e774e266a1bdc5363d4b144318f2c5d0d37dde8864122fa938f,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,gcn,1,fold0,ee029153ccd0bc11672eea2f662e6e9a107791bb66a92b8b669d0f379be8f1ce,cd32d75366889a58d834604eee39b5d56245fcc8a499a9aa72c8c2a1ad558808,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__gcn__seed1.csv,29cef870b5db87df7918566a6ebe0a0fe48211f0418f148f902f392f421b5aa7,6939332,46564,46564,d7ebd24cfcab1d7b3f4359339aca92972eb37987d2486c6fd901277d8c676c69,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,gcn,2,fold0,f8d4c65af1571a7197340c48c7a7b68abb14f322552a436dd4c57819a1e018fc,413cce68dd2304a27dac2733fb95844f48be2fd48508588b8434699620b7fcbf,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__gcn__seed2.csv,d47c9e827447764c854c92aa43e078f2f48768f717cf1edb435b42ed58c98ad2,6932722,46564,46564,4b7ba1b9b84b5c76d41eea56d9560adbcf860decce83157a62d8187c5e5ba08c,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,gcn,3,fold0,960fb930d657634e38cb91078ed64d107972340c874d2e287792f1a7a3732e6f,195460b50a13791da65ec5e5f641b69fd64ceed4ab5f4371e95197d4a7b6f1f3,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__gcn__seed3.csv,36efa80108295067c0dc30ba34f8a607778604c44b0084936d5142219dcc7dd1,6928886,46564,46564,d1571a167af4116f230cea40f1c350ca119585e7512cabf4df130c11291a012a,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,gcn,4,fold0,92bbf278a2912b0f8bb26525d0153e99ad1298e4227b4be8770825557158e124,81127ab1ea9f5916e84a0f7ed5649bacf166ae39e4ddd7d4d877cc1a36807625,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__gcn__seed4.csv,530428ae3e86a3a76852a2a95306619d838fdd495d914997ae9ef42c12eb1775,6924424,46564,46564,fb36d80b484507f616ae1d1dfa9f0129f04d85ca811df3c750639b50f6a3c8f2,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,gcn,5,fold0,fc8ebcab24e72c52e48fc0fc5040bf0913525e0211b12a5c848627a7c6a4fd30,d0dc3b7d641e2c7eaea90f0f9f56086813c5f9d3fa6c21117610506b97c856c4,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__gcn__seed5.csv,df14ba0b4dc40a7d69978de3eb089cdb1c1e2bcec979f20c50255b211029aa19,6940209,46564,46564,184422fba79092e3a3a9ade919d1c474877e2282a2505108b7f398f952011128,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,gcn,6,fold0,9bbecf623a1014267b04e8f962047d196ec38e46097cdfb8dd89a4d356304028,2186b8b04c85310ab736d732874e80b45377545f1c04db984602e80495a2df67,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__gcn__seed6.csv,b426d26e21a2afa5cf2fec6894da9e0f3cf85c64086a1ee9c09efbbdf941b1d6,6925389,46564,46564,0fed5ce8c04dde30dffebcf3f294e45362a8f1a96000545f4d640879d0b68bfa,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,gcn,7,fold0,0aa5c3704989735ce8ff0e6dc3e311746b1d9739d1e400cbce8cbe600711dbf9,fd51fe7fb353a08b9120c807e041b50fb297a9703a15708880438d029644de52,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__gcn__seed7.csv,c06ce78925fd58135ad91903d6a09ca5680abf3df946bf5ed5c5e0c15a4a89de,6925542,46564,46564,0847f37ecb9bb725c70ae34ec08faca889dfca6f94a10c7529b9c254c9454e94,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
elliptic,node_classification,isolated_inductive,gcn,8,fold0,ca1436c560eb08fa7947b3d74fcc112a2f7332f1103cd41b8ca720c4fbed3ce6,82c6536842f1f0a94975cc2f36ec22aaf879a8f5319a255cd610663cebcb15be,ROLE_NEUTRAL,elliptic_10seed_inductive_isolated.zip,20f25a1f93604ea5eb8537c8808f9b69dae2fc82eccbccfd36c50c443aee94e8,predictions/elliptic__inductive_isolated__gcn__seed8.csv,8876048a79d3db3ecebff9ba531c10bb02e2e794e1adfdbd843266b455100093,6926859,46564,46564,4b0edbb7ba06a864110a0229260b15c7e048b2c132ec2092c84e017f0bc3522a,"{""test"":16670,""train"":26905,""validation"":2989}",VERIFIED_ROLE_NEUTRAL_BASE_ARTIFACT
